seq,year,month,day,round
2618,2021,10,31,15
2619,2021,10,31,16
2620,2021,10,31,20
2621,2021,10,31,16
2622,2021,10,31,19
2623,2021,10,31,16
2624,2021,11,7,20
2625,2021,11,7,19
2626,2021,11,7,14
2627,2021,11,7,20
2628,2021,11,7,15
2629,2021,11,7,20
2630,2021,11,7,19
2631,2021,11,7,16
2632,2021,11,7,21
2633,2021,11,7,21
2634,2021,11,18,19
2635,2021,11,18,20
2636,2021,11,18,20
2637,2021,11,18,21
2638,2021,11,18,20
2639,2021,11,18,21
2640,2021,11,18,21
2641,2021,11,18,15
2642,2021,11,18,14
2643,2021,11,18,20
2644,2021,11,21,19
2645,2021,11,21,19
2646,2021,11,21,16
2647,2021,11,21,19
2648,2021,11,21,20
2649,2021,11,21,20
2650,2021,11,21,20
2651,2021,11,21,20
2652,2021,11,21,20
2653,2021,11,21,19
2654,2021,11,28,16
2655,2021,11,28,21
2656,2021,11,28,20
2657,2021,11,28,20
2658,2021,11,28,21
2659,2021,11,28,19
2660,2021,11,28,14
2661,2021,11,28,14
2662,2021,11,28,19
2663,2021,11,28,21
2664,2021,12,2,20
2665,2021,12,2,19
2666,2021,12,2,21
2667,2021,12,2,19
2668,2021,12,2,14
2669,2021,12,2,20
2670,2021,12,2,21
2671,2021,12,2,15
2672,2021,12,2,19
2673,2021,12,2,15
2674,2021,12,5,19
2675,2021,12,5,19
2676,2021,12,5,20
2677,2021,12,5,20
2678,2021,12,5,19
2679,2021,12,5,20
2680,2021,12,5,20
2681,2021,12,5,20
2682,2021,12,5,15
2683,2021,12,5,21
2684,2021,12,12,20
2685,2021,12,12,14
2686,2021,12,12,21
2687,2021,12,12,19
2688,2021,12,12,19
2689,2021,12,12,21
2690,2021,12,12,20
2691,2021,12,12,15
2692,2021,12,12,19
2693,2021,12,12,20
2694,2021,12,23,20
2695,2021,12,23,20
2696,2021,12,23,19
2697,2021,12,23,19
2698,2021,12,23,21
2699,2021,12,23,19
2700,2021,12,23,20
2701,2021,12,23,19
2702,2021,12,23,15
2703,2021,12,23,21
2704,2021,12,26,21
2705,2021,12,26,19
2706,2021,12,26,20
2707,2021,12,26,19
2708,2021,12,26,21
2709,2021,12,26,20
2710,2021,12,26,19
2711,2021,12,26,21
2712,2021,12,26,15
2713,2021,12,26,19
2714,2021,12,30,20
2715,2021,12,30,15
2716,2021,12,30,19
2717,2021,12,30,15
2718,2021,12,30,19
2719,2021,12,30,21
2720,2021,12,30,19
2721,2021,12,30,19
2722,2021,12,30,14
2723,2021,12,30,21
2724,2022,1,3,20
2725,2022,1,3,19
2726,2022,1,3,21
2727,2022,1,3,16
2728,2022,1,3,16
2729,2022,1,3,19
2730,2022,1,3,15
2731,2022,1,3,19
2732,2022,1,3,16
2733,2022,1,3,21
2734,2022,1,14,20
2735,2022,1,14,20
2736,2022,1,14,21
2737,2022,1,14,21
2738,2022,1,14,21
2739,2022,1,14,21
2740,2022,1,14,20
2741,2022,1,14,19
2742,2022,1,14,19
2743,2022,1,14,21
2744,2022,1,17,21
2745,2022,1,17,19
2746,2022,1,17,21
2747,2022,1,17,14
2748,2022,1,17,15
2749,2022,1,17,19
2750,2022,1,17,14
2751,2022,1,17,19
2752,2022,1,17,15
2753,2022,1,17,16
2754,2022,1,21,19
2755,2022,1,21,16
2756,2022,1,21,14
2757,2022,1,21,20
2758,2022,1,21,15
2759,2022,1,21,16
2760,2022,1,21,21
2761,2022,1,21,15
2762,2022,1,21,19
2763,2022,1,21,19
2764,2022,1,24,19
2765,2022,1,24,21
2766,2022,1,24,16
2767,2022,1,24,14
2768,2022,1,24,21
2769,2022,1,24,19
2770,2022,1,24,21
2771,2022,1,24,19
2772,2022,1,24,16
2773,2022,1,24,20
2774,2022,2,1,14
2775,2022,2,1,14
2776,2022,2,1,19
2777,2022,2,1,14
2778,2022,2,1,21
2779,2022,2,1,19
2780,2022,2,1,14
2781,2022,2,1,15
2782,2022,2,1,19
2783,2022,2,1,15
2784,2022,2,4,16
2785,2022,2,4,14
2786,2022,2,4,20
2787,2022,2,4,19
2788,2022,2,4,14
2789,2022,2,4,19
2790,2022,2,4,15
2791,2022,2,4,21
2792,2022,2,4,19
2793,2022,2,4,14
2794,2022,2,7,21
2795,2022,2,7,19
2796,2022,2,7,19
2797,2022,2,7,20
2798,2022,2,7,19
2799,2022,2,7,21
2800,2022,2,7,20
2801,2022,2,7,15
2802,2022,2,7,21
2803,2022,2,7,19
2804,2022,2,21,20
2805,2022,2,21,16
2806,2022,2,21,20
2807,2022,2,21,21
2808,2022,2,21,14
2809,2022,2,21,20
2810,2022,2,21,20
2811,2022,2,21,15
2812,2022,2,21,16
2813,2022,2,21,21
2814,2022,2,28,20
2815,2022,2,28,20
2816,2022,2,28,14
2817,2022,2,28,20
2818,2022,2,28,19
2819,2022,2,28,20
2820,2022,2,28,15
2821,2022,2,28,20
2822,2022,2,28,19
2823,2022,2,28,15
2824,2022,3,7,19
2825,2022,3,7,19
2826,2022,3,7,15
2827,2022,3,7,20
2828,2022,3,7,21
2829,2022,3,7,19
2830,2022,3,7,16
2831,2022,3,7,15
2832,2022,3,7,21
2833,2022,3,7,21
2834,2022,3,14,15
2835,2022,3,14,21
2836,2022,3,14,20
2837,2022,3,14,14
2838,2022,3,14,21
2839,2022,3,14,20
2840,2022,3,14,19
2841,2022,3,14,20
2842,2022,3,14,20
2843,2022,3,14,21
2844,2022,3,21,19
2845,2022,3,21,19
2846,2022,3,21,16
2847,2022,3,21,19
2848,2022,3,21,19
2849,2022,3,21,19
2850,2022,3,21,21
2851,2022,3,21,19
2852,2022,3,21,20
2853,2022,3,21,19
2854,2022,4,11,20
2855,2022,4,11,15
2856,2022,4,11,16
2857,2022,4,11,14
2858,2022,4,11,20
2859,2022,4,11,19
2860,2022,4,11,20
2861,2022,4,11,19
2862,2022,4,11,21
2863,2022,4,11,19
2864,2022,4,18,21
2865,2022,4,18,19
2866,2022,4,18,20
2867,2022,4,18,21
2868,2022,4,18,14
2869,2022,4,18,21
2870,2022,4,18,15
2871,2022,4,18,20
2872,2022,4,18,16
2873,2022,4,18,19
2874,2022,4,25,20
2875,2022,4,25,20
2876,2022,4,25,20
2877,2022,4,25,19
2878,2022,4,25,20
2879,2022,4,25,20
2880,2022,4,25,19
2881,2022,4,25,19
2882,2022,4,25,16
2883,2022,4,25,21
2884,2022,5,2,19
2885,2022,5,2,21
2886,2022,5,2,19
2887,2022,5,2,20
2888,2022,5,2,16
2889,2022,5,2,21
2890,2022,5,2,20
2891,2022,5,2,20
2892,2022,5,2,19
2893,2022,5,2,19
2894,2022,5,9,21
2895,2022,5,9,21
2896,2022,5,9,20
2897,2022,5,9,21
2898,2022,5,9,20
2899,2022,5,9,20
2900,2022,5,9,14
2901,2022,5,9,16
2902,2022,5,9,19
2903,2022,5,9,14
2904,2022,5,23,19
2905,2022,5,23,20
2906,2022,5,23,19
2907,2022,5,23,21
2908,2022,5,23,20
2909,2022,5,23,19
2910,2022,5,23,15
2911,2022,5,23,20
2912,2022,5,23,20
2913,2022,5,23,21
2914,2021,8,22,20
2915,2021,8,22,19
2916,2021,8,22,19
2917,2021,8,22,19
2918,2021,8,22,20
2919,2021,8,22,20
2920,2021,8,22,19
2921,2021,8,22,19
2922,2021,8,22,19
2923,2021,8,22,19
2924,2021,9,19,19
2925,2021,9,19,19
2926,2021,9,19,20
2927,2021,9,19,19
2928,2021,9,19,19
2929,2021,9,19,19
2930,2021,9,19,20
2931,2021,9,19,20
2932,2021,9,19,19
2933,2021,9,19,19
2934,2021,9,26,19
2935,2021,9,26,20
2936,2021,9,26,20
2937,2021,9,26,20
2938,2021,9,26,20
2939,2021,9,26,20
2940,2021,9,26,19
2941,2021,9,26,20
2942,2021,9,26,19
2943,2021,9,26,20
2944,2021,10,3,20
2945,2021,10,3,20
2946,2021,10,3,19
2947,2021,10,3,19
2948,2021,10,3,20
2949,2021,10,3,19
2950,2021,10,3,20
2951,2021,10,3,19
2952,2021,10,3,20
2953,2021,10,3,20
2954,2021,10,24,20
2955,2021,10,24,20
2956,2021,10,24,19
2957,2021,10,24,20
2958,2021,10,24,20
2959,2021,10,24,19
2960,2021,10,24,19
2961,2021,10,24,20
2962,2021,10,24,20
2963,2021,10,24,20
2964,2021,10,28,20
2965,2021,10,28,19
2966,2021,10,28,20
2967,2021,10,28,19
2968,2021,10,28,20
2969,2021,10,28,20
2970,2021,10,28,20
2971,2021,10,28,20
2972,2021,10,28,19
2973,2021,10,28,19
2974,2021,10,31,19
2975,2021,10,31,19
2976,2021,10,31,19
2977,2021,10,31,20
2978,2021,10,31,19
2979,2021,10,31,20
2980,2021,10,31,20
2981,2021,10,31,19
2982,2021,10,31,19
2983,2021,10,31,19
2984,2021,11,7,19
2985,2021,11,7,19
2986,2021,11,7,19
2987,2021,11,7,19
2988,2021,11,7,19
2989,2021,11,7,19
2990,2021,11,7,19
2991,2021,11,7,19
2992,2021,11,7,20
2993,2021,11,7,20
2994,2021,11,18,20
2995,2021,11,18,20
2996,2021,11,18,20
2997,2021,11,18,19
2998,2021,11,18,19
2999,2021,11,18,20
3000,2021,11,18,20
3001,2021,11,18,19
3002,2021,11,18,19
3003,2021,11,18,20
3004,2021,11,21,20
3005,2021,11,21,20
3006,2021,11,21,19
3007,2021,11,21,19
3008,2021,11,21,20
3009,2021,11,21,19
3010,2021,11,21,19
3011,2021,11,21,19
3012,2021,11,21,20
3013,2021,11,21,19
3014,2021,11,28,20
3015,2021,11,28,20
3016,2021,11,28,19
3017,2021,11,28,20
3018,2021,11,28,20
3019,2021,11,28,19
3020,2021,11,28,19
3021,2021,11,28,20
3022,2021,11,28,19
3023,2021,11,28,20
3024,2021,12,2,20
3025,2021,12,2,19
3026,2021,12,2,19
3027,2021,12,2,19
3028,2021,12,2,19
3029,2021,12,2,20
3030,2021,12,2,19
3031,2021,12,2,19
3032,2021,12,2,19
3033,2021,12,2,20
3034,2021,12,5,19
3035,2021,12,5,19
3036,2021,12,5,19
3037,2021,12,5,20
3038,2021,12,5,20
3039,2021,12,5,19
3040,2021,12,5,19
3041,2021,12,5,20
3042,2021,12,5,19
3043,2021,12,5,20
3044,2021,12,12,20
3045,2021,12,12,19
3046,2021,12,12,19
3047,2021,12,12,19
3048,2021,12,12,20
3049,2021,12,12,19
3050,2021,12,12,19
3051,2021,12,12,19
3052,2021,12,12,19
3053,2021,12,12,19
3054,2021,12,26,19
3055,2021,12,26,20
3056,2021,12,26,19
3057,2021,12,26,20
3058,2021,12,26,19
3059,2021,12,26,20
3060,2021,12,26,20
3061,2021,12,26,20
3062,2021,12,26,20
3063,2021,12,26,19
3064,2021,12,30,19
3065,2021,12,30,19
3066,2021,12,30,20
3067,2021,12,30,19
3068,2021,12,30,19
3069,2021,12,30,19
3070,2021,12,30,20
3071,2021,12,30,20
3072,2021,12,30,20
3073,2021,12,30,20
3074,2022,1,3,19
3075,2022,1,3,20
3076,2022,1,3,20
3077,2022,1,3,20
3078,2022,1,3,20
3079,2022,1,3,20
3080,2022,1,3,19
3081,2022,1,3,19
3082,2022,1,3,20
3083,2022,1,3,20
3084,2022,1,14,19
3085,2022,1,14,19
3086,2022,1,14,20
3087,2022,1,14,19
3088,2022,1,14,19
3089,2022,1,14,19
3090,2022,1,14,20
3091,2022,1,14,19
3092,2022,1,14,20
3093,2022,1,14,20
3094,2022,1,21,20
3095,2022,1,21,20
3096,2022,1,21,19
3097,2022,1,21,20
3098,2022,1,21,20
3099,2022,1,21,20
3100,2022,1,21,19
3101,2022,1,21,20
3102,2022,1,21,19
3103,2022,1,21,20
3104,2022,1,24,19
3105,2022,1,24,19
3106,2022,1,24,20
3107,2022,1,24,19
3108,2022,1,24,19
3109,2022,1,24,19
3110,2022,1,24,19
3111,2022,1,24,20
3112,2022,1,24,20
3113,2022,1,24,19
3114,2022,1,29,19
3115,2022,1,29,19
3116,2022,1,29,20
3117,2022,1,29,20
3118,2022,1,29,19
3119,2022,1,29,20
3120,2022,1,29,20
3121,2022,1,29,20
3122,2022,1,29,19
3123,2022,1,29,20
3124,2022,2,4,20
3125,2022,2,4,20
3126,2022,2,4,19
3127,2022,2,4,19
3128,2022,2,4,20
3129,2022,2,4,20
3130,2022,2,4,20
3131,2022,2,4,19
3132,2022,2,4,19
3133,2022,2,4,20
3134,2022,2,7,20
3135,2022,2,7,20
3136,2022,2,7,19
3137,2022,2,7,20
3138,2022,2,7,19
3139,2022,2,7,19
3140,2022,2,7,20
3141,2022,2,7,19
3142,2022,2,7,20
3143,2022,2,7,20
3144,2022,2,21,20
3145,2022,2,21,19
3146,2022,2,21,20
3147,2022,2,21,19
3148,2022,2,21,19
3149,2022,2,21,20
3150,2022,2,21,20
3151,2022,2,21,20
3152,2022,2,21,20
3153,2022,2,21,20
3154,2022,2,28,19
3155,2022,2,28,20
3156,2022,2,28,20
3157,2022,2,28,19
3158,2022,2,28,20
3159,2022,2,28,20
3160,2022,2,28,19
3161,2022,2,28,19
3162,2022,2,28,20
3163,2022,2,28,20
3164,2022,3,4,19
3165,2022,3,4,20
3166,2022,3,4,20
3167,2022,3,4,20
3168,2022,3,4,20
3169,2022,3,4,19
3170,2022,3,4,20
3171,2022,3,4,20
3172,2022,3,4,20
3173,2022,3,4,19
3174,2022,3,7,19
3175,2022,3,7,19
3176,2022,3,7,19
3177,2022,3,7,20
3178,2022,3,7,19
3179,2022,3,7,19
3180,2022,3,7,19
3181,2022,3,7,19
3182,2022,3,7,20
3183,2022,3,7,20
3184,2022,3,14,19
3185,2022,3,14,19
3186,2022,3,14,19
3187,2022,3,14,20
3188,2022,3,14,19
3189,2022,3,14,19
3190,2022,3,14,20
3191,2022,3,14,20
3192,2022,3,14,19
3193,2022,3,14,19
3194,2022,3,21,20
3195,2022,3,21,20
3196,2022,3,21,20
3197,2022,3,21,19
3198,2022,3,21,19
3199,2022,3,21,20
3200,2022,3,21,19
3201,2022,3,21,19
3202,2022,3,21,19
3203,2022,3,21,20
3204,2022,4,11,19
3205,2022,4,11,20
3206,2022,4,11,20
3207,2022,4,11,20
3208,2022,4,11,20
3209,2022,4,11,19
3210,2022,4,11,19
3211,2022,4,11,20
3212,2022,4,11,19
3213,2022,4,11,19
3214,2022,4,18,19
3215,2022,4,18,20
3216,2022,4,18,20
3217,2022,4,18,19
3218,2022,4,18,19
3219,2022,4,18,20
3220,2022,4,18,19
3221,2022,4,18,20
3222,2022,4,18,20
3223,2022,4,18,19
3224,2022,4,22,20
3225,2022,4,22,19
3226,2022,4,22,19
3227,2022,4,22,20
3228,2022,4,22,19
3229,2022,4,22,19
3230,2022,4,22,19
3231,2022,4,22,20
3232,2022,4,22,19
3233,2022,4,22,20
3234,2022,4,25,19
3235,2022,4,25,19
3236,2022,4,25,19
3237,2022,4,25,19
3238,2022,4,25,20
3239,2022,4,25,20
3240,2022,4,25,20
3241,2022,4,25,19
3242,2022,4,25,20
3243,2022,4,25,19
3244,2022,5,2,19
3245,2022,5,2,19
3246,2022,5,2,20
3247,2022,5,2,19
3248,2022,5,2,19
3249,2022,5,2,20
3250,2022,5,2,19
3251,2022,5,2,20
3252,2022,5,2,19
3253,2022,5,2,20
3254,2022,5,19,19
3255,2022,5,19,20
3256,2022,5,19,19
3257,2022,5,19,19
3258,2022,5,19,20
3259,2022,5,19,20
3260,2022,5,19,19
3261,2022,5,19,20
3262,2022,5,19,19
3263,2022,5,19,20
3264,2022,5,23,19
3265,2022,5,23,19
3266,2022,5,23,20
3267,2022,5,23,20
3268,2022,5,23,20
3269,2022,5,23,19
3270,2022,5,23,20
3271,2022,5,23,19
3272,2022,5,23,19
3273,2022,5,23,20
3274,2022,5,26,20
3275,2022,5,26,20
3276,2022,5,26,19
3277,2022,5,26,20
3278,2022,5,26,20
3279,2022,5,26,19
3280,2022,5,26,19
3281,2022,5,26,19
3282,2022,5,26,20
3283,2022,5,26,20
3284,2022,6,1,20
3285,2022,6,1,20
3286,2022,6,1,20
3287,2022,6,1,20
3288,2022,6,1,19
3289,2022,6,1,19
3290,2022,6,1,20
3291,2022,6,1,20
3292,2022,6,1,19
3293,2022,6,1,19
3294,2021,8,22,20
3295,2021,8,22,13
3296,2021,8,22,21
3297,2021,8,22,18
3298,2021,8,22,20
3299,2021,8,22,15
3300,2021,8,22,15
3301,2021,8,22,14
3302,2021,8,22,18
3303,2021,8,29,20
3304,2021,8,29,14
3305,2021,8,29,13
3306,2021,8,29,20
3307,2021,8,29,19
3308,2021,8,29,11
3309,2021,8,29,11
3310,2021,8,29,20
3311,2021,8,29,13
3312,2021,9,19,11
3313,2021,9,19,20
3314,2021,9,19,21
3315,2021,9,19,17
3316,2021,9,19,12
3317,2021,9,19,20
3318,2021,9,19,16
3319,2021,9,19,19
3320,2021,9,19,20
3321,2021,9,23,18
3322,2021,9,23,12
3323,2021,9,23,12
3324,2021,9,23,17
3325,2021,9,23,14
3326,2021,9,23,21
3327,2021,9,23,19
3328,2021,9,23,21
3329,2021,9,23,13
3330,2021,9,26,12
3331,2021,9,26,12
3332,2021,9,26,12
3333,2021,9,26,21
3334,2021,9,26,11
3335,2021,9,26,14
3336,2021,9,26,17
3337,2021,9,26,13
3338,2021,9,26,15
3339,2021,10,3,18
3340,2021,10,3,11
3341,2021,10,3,15
3342,2021,10,3,21
3343,2021,10,3,20
3344,2021,10,3,21
3345,2021,10,3,16
3346,2021,10,3,15
3347,2021,10,3,13
3348,2021,10,24,20
3349,2021,10,24,14
3350,2021,10,24,19
3351,2021,10,24,11
3352,2021,10,24,17
3353,2021,10,24,20
3354,2021,10,24,20
3355,2021,10,24,17
3356,2021,10,24,20
3357,2021,10,31,20
3358,2021,10,31,13
3359,2021,10,31,21
3360,2021,10,31,19
3361,2021,10,31,11
3362,2021,10,31,14
3363,2021,10,31,14
3364,2021,10,31,16
3365,2021,10,31,20
3366,2021,11,7,14
3367,2021,11,7,14
3368,2021,11,7,18
3369,2021,11,7,20
3370,2021,11,7,21
3371,2021,11,7,12
3372,2021,11,7,13
3373,2021,11,7,11
3374,2021,11,7,20
3375,2021,11,18,14
3376,2021,11,18,20
3377,2021,11,18,17
3378,2021,11,18,19
3379,2021,11,18,14
3380,2021,11,18,16
3381,2021,11,18,11
3382,2021,11,18,15
3383,2021,11,18,14
3384,2021,11,21,19
3385,2021,11,21,20
3386,2021,11,21,17
3387,2021,11,21,17
3388,2021,11,21,16
3389,2021,11,21,20
3390,2021,11,21,17
3391,2021,11,21,20
3392,2021,11,21,15
3393,2021,11,28,20
3394,2021,11,28,14
3395,2021,11,28,21
3396,2021,11,28,20
3397,2021,11,28,20
3398,2021,11,28,17
3399,2021,11,28,20
3400,2021,11,28,18
3401,2021,11,28,11
3402,2021,12,5,11
3403,2021,12,5,21
3404,2021,12,5,16
3405,2021,12,5,12
3406,2021,12,5,20
3407,2021,12,5,11
3408,2021,12,5,20
3409,2021,12,5,19
3410,2021,12,5,19
3411,2021,12,12,13
3412,2021,12,12,17
3413,2021,12,12,13
3414,2021,12,12,20
3415,2021,12,12,21
3416,2021,12,12,20
3417,2021,12,12,14
3418,2021,12,12,16
3419,2021,12,12,21
3420,2021,12,23,20
3421,2021,12,23,12
3422,2021,12,23,17
3423,2021,12,23,12
3424,2021,12,23,11
3425,2021,12,23,13
3426,2021,12,23,15
3427,2021,12,23,15
3428,2021,12,23,18
3429,2021,12,26,18
3430,2021,12,26,13
3431,2021,12,26,17
3432,2021,12,26,15
3433,2021,12,26,17
3434,2021,12,26,12
3435,2021,12,26,15
3436,2021,12,26,21
3437,2021,12,26,21
3438,2022,1,3,16
3439,2022,1,3,13
3440,2022,1,3,18
3441,2022,1,3,21
3442,2022,1,3,16
3443,2022,1,3,14
3444,2022,1,3,16
3445,2022,1,3,13
3446,2022,1,3,17
3447,2022,1,17,20
3448,2022,1,17,20
3449,2022,1,17,17
3450,2022,1,17,19
3451,2022,1,17,14
3452,2022,1,17,20
3453,2022,1,17,20
3454,2022,1,17,18
3455,2022,1,17,14
3456,2022,1,21,18
3457,2022,1,21,16
3458,2022,1,21,19
3459,2022,1,21,21
3460,2022,1,21,13
3461,2022,1,21,21
3462,2022,1,21,18
3463,2022,1,21,18
3464,2022,1,21,21
3465,2022,1,24,20
3466,2022,1,24,17
3467,2022,1,24,20
3468,2022,1,24,14
3469,2022,1,24,18
3470,2022,1,24,21
3471,2022,1,24,15
3472,2022,1,24,12
3473,2022,1,24,15
3474,2022,2,1,17
3475,2022,2,1,17
3476,2022,2,1,12
3477,2022,2,1,19
3478,2022,2,1,13
3479,2022,2,1,19
3480,2022,2,1,14
3481,2022,2,1,20
3482,2022,2,1,13
3483,2022,2,4,16
3484,2022,2,4,17
3485,2022,2,4,12
3486,2022,2,4,11
3487,2022,2,4,13
3488,2022,2,4,19
3489,2022,2,4,14
3490,2022,2,4,21
3491,2022,2,4,13
3492,2022,2,7,17
3493,2022,2,7,15
3494,2022,2,7,19
3495,2022,2,7,18
3496,2022,2,7,19
3497,2022,2,7,17
3498,2022,2,7,14
3499,2022,2,7,11
3500,2022,2,7,18
3501,2022,2,21,12
3502,2022,2,21,14
3503,2022,2,21,13
3504,2022,2,21,20
3505,2022,2,21,20
3506,2022,2,21,13
3507,2022,2,21,20
3508,2022,2,21,18
3509,2022,2,21,17
3510,2022,2,28,19
3511,2022,2,28,14
3512,2022,2,28,17
3513,2022,2,28,17
3514,2022,2,28,17
3515,2022,2,28,17
3516,2022,2,28,18
3517,2022,2,28,17
3518,2022,2,28,14
3519,2022,3,7,16
3520,2022,3,7,17
3521,2022,3,7,18
3522,2022,3,7,17
3523,2022,3,7,19
3524,2022,3,7,19
3525,2022,3,7,11
3526,2022,3,7,20
3527,2022,3,7,12
3528,2022,3,14,17
3529,2022,3,14,20
3530,2022,3,14,11
3531,2022,3,14,17
3532,2022,3,14,12
3533,2022,3,14,18
3534,2022,3,14,14
3535,2022,3,14,11
3536,2022,3,14,17
3537,2022,3,21,19
3538,2022,3,21,20
3539,2022,3,21,20
3540,2022,3,21,12
3541,2022,3,21,17
3542,2022,3,21,18
3543,2022,3,21,15
3544,2022,3,21,19
3545,2022,3,21,17
3546,2022,4,11,21
3547,2022,4,11,17
3548,2022,4,11,19
3549,2022,4,11,21
3550,2022,4,11,21
3551,2022,4,11,12
3552,2022,4,11,17
3553,2022,4,11,12
3554,2022,4,11,21
3555,2022,4,18,18
3556,2022,4,18,14
3557,2022,4,18,17
3558,2022,4,18,18
3559,2022,4,18,11
3560,2022,4,18,17
3561,2022,4,18,13
3562,2022,4,18,19
3563,2022,4,18,20
3564,2022,4,25,20
3565,2022,4,25,21
3566,2022,4,25,11
3567,2022,4,25,13
3568,2022,4,25,18
3569,2022,4,25,18
3570,2022,4,25,13
3571,2022,4,25,17
3572,2022,4,25,15
3573,2022,5,2,19
3574,2022,5,2,17
3575,2022,5,2,19
3576,2022,5,2,19
3577,2022,5,2,13
3578,2022,5,2,11
3579,2022,5,2,18
3580,2022,5,2,14
3581,2022,5,2,21
3582,2022,5,9,18
3583,2022,5,9,16
3584,2022,5,9,18
3585,2022,5,9,11
3586,2022,5,9,19
3587,2022,5,9,14
3588,2022,5,9,14
3589,2022,5,9,21
3590,2022,5,9,13
3591,2022,5,23,13
3592,2022,5,23,13
3593,2022,5,23,21
3594,2022,5,23,18
3595,2022,5,23,21
3596,2022,5,23,15
3597,2022,5,23,21
3598,2022,5,23,19
3599,2022,5,23,20
3600,2021,8,22,16
3601,2021,8,22,16
3602,2021,8,22,19
3603,2021,8,22,16
3604,2021,8,22,18
3605,2021,8,22,21
3606,2021,8,22,21
3607,2021,8,22,20
3608,2021,8,22,19
3609,2021,8,29,20
3610,2021,8,29,17
3611,2021,8,29,16
3612,2021,8,29,19
3613,2021,8,29,18
3614,2021,8,29,17
3615,2021,8,29,17
3616,2021,8,29,19
3617,2021,8,29,17
3618,2021,9,19,15
3619,2021,9,19,18
3620,2021,9,19,18
3621,2021,9,19,21
3622,2021,9,19,15
3623,2021,9,19,18
3624,2021,9,19,21
3625,2021,9,19,16
3626,2021,9,19,15
3627,2021,9,23,15
3628,2021,9,23,15
3629,2021,9,23,18
3630,2021,9,23,16
3631,2021,9,23,19
3632,2021,9,23,21
3633,2021,9,23,15
3634,2021,9,23,17
3635,2021,9,23,15
3636,2021,9,26,17
3637,2021,9,26,15
3638,2021,9,26,15
3639,2021,9,26,15
3640,2021,9,26,19
3641,2021,9,26,20
3642,2021,9,26,16
3643,2021,9,26,16
3644,2021,9,26,19
3645,2021,10,3,15
3646,2021,10,3,21
3647,2021,10,3,21
3648,2021,10,3,21
3649,2021,10,3,15
3650,2021,10,3,18
3651,2021,10,3,19
3652,2021,10,3,21
3653,2021,10,3,16
3654,2021,10,24,17
3655,2021,10,24,18
3656,2021,10,24,15
3657,2021,10,24,15
3658,2021,10,24,16
3659,2021,10,24,15
3660,2021,10,24,17
3661,2021,10,24,21
3662,2021,10,24,17
3663,2021,10,31,17
3664,2021,10,31,16
3665,2021,10,31,16
3666,2021,10,31,15
3667,2021,10,31,20
3668,2021,10,31,17
3669,2021,10,31,21
3670,2021,10,31,19
3671,2021,10,31,16
3672,2021,11,7,20
3673,2021,11,7,15
3674,2021,11,7,16
3675,2021,11,7,16
3676,2021,11,7,21
3677,2021,11,7,19
3678,2021,11,7,19
3679,2021,11,7,18
3680,2021,11,7,21
3681,2021,11,18,15
3682,2021,11,18,16
3683,2021,11,18,16
3684,2021,11,18,20
3685,2021,11,18,17
3686,2021,11,18,21
3687,2021,11,18,15
3688,2021,11,18,18
3689,2021,11,18,17
3690,2021,11,21,18
3691,2021,11,21,19
3692,2021,11,21,18
3693,2021,11,21,15
3694,2021,11,21,21
3695,2021,11,21,17
3696,2021,11,21,19
3697,2021,11,21,17
3698,2021,11,21,15
3699,2021,11,28,19
3700,2021,11,28,16
3701,2021,11,28,18
3702,2021,11,28,17
3703,2021,11,28,21
3704,2021,11,28,19
3705,2021,11,28,16
3706,2021,11,28,18
3707,2021,11,28,15
3708,2021,12,5,20
3709,2021,12,5,15
3710,2021,12,5,18
3711,2021,12,5,15
3712,2021,12,5,15
3713,2021,12,5,20
3714,2021,12,5,17
3715,2021,12,5,18
3716,2021,12,5,18
3717,2021,12,12,20
3718,2021,12,12,19
3719,2021,12,12,19
3720,2021,12,12,19
3721,2021,12,12,16
3722,2021,12,12,16
3723,2021,12,12,15
3724,2021,12,12,20
3725,2021,12,12,19
3726,2021,12,23,21
3727,2021,12,23,16
3728,2021,12,23,20
3729,2021,12,23,18
3730,2021,12,23,21
3731,2021,12,23,16
3732,2021,12,23,17
3733,2021,12,23,21
3734,2021,12,23,18
3735,2021,12,26,20
3736,2021,12,26,15
3737,2021,12,26,21
3738,2021,12,26,19
3739,2021,12,26,21
3740,2021,12,26,15
3741,2021,12,26,19
3742,2021,12,26,19
3743,2021,12,26,16
3744,2022,1,3,19
3745,2022,1,3,20
3746,2022,1,3,20
3747,2022,1,3,18
3748,2022,1,3,19
3749,2022,1,3,21
3750,2022,1,3,21
3751,2022,1,3,20
3752,2022,1,3,16
3753,2022,1,17,17
3754,2022,1,17,15
3755,2022,1,17,21
3756,2022,1,17,16
3757,2022,1,17,16
3758,2022,1,17,15
3759,2022,1,17,20
3760,2022,1,17,16
3761,2022,1,17,19
3762,2022,1,21,16
3763,2022,1,21,17
3764,2022,1,21,21
3765,2022,1,21,15
3766,2022,1,21,17
3767,2022,1,21,16
3768,2022,1,21,17
3769,2022,1,21,20
3770,2022,1,21,17
3771,2022,1,24,15
3772,2022,1,24,16
3773,2022,1,24,20
3774,2022,1,24,21
3775,2022,1,24,15
3776,2022,1,24,20
3777,2022,1,24,20
3778,2022,1,24,15
3779,2022,1,24,18
3780,2022,2,1,19
3781,2022,2,1,20
3782,2022,2,1,15
